frame,time_ms,fps,node_count,draw_calls,rendered_objects,primitives,queue_size,loaded_cells,async_requests,cam_x,cam_y,cam_z,memory_static,segment,mid_instances,mid_mesh_types,vram_mb,texture_mem_mb,promoted_objects,stream_total_ms,phase_unload_us,phase_async_us,phase_inst_us,phase_promo_us,phase_coll_us,phase_defer_us,phase_queue_us,phase_cellupd_us
5111,18.20,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611447990,3,16108,816,2544.7,2270.2,395,0.36,1,9,17,5,289,2,2,0
5112,18.38,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611447486,3,16108,816,2544.7,2270.2,395,7.55,0,10,24,7464,6,2,2,0
5113,18.27,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611448614,3,16108,816,2544.7,2270.2,395,0.34,2,11,17,6,269,2,1,0
5114,18.30,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611448094,3,16108,816,2544.7,2270.2,395,7.91,2,10,17,7764,13,61,2,0
5115,18.22,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611449222,3,16108,816,2544.7,2270.2,395,0.37,1,11,20,6,284,3,2,0
5116,16.97,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611448702,3,16108,816,2544.7,2270.2,395,7.67,1,11,19,7561,12,2,2,0
5117,16.89,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611449846,3,16108,816,2544.7,2270.2,395,0.35,1,12,19,6,263,2,1,0
5118,17.00,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611450142,3,16108,816,2544.7,2270.2,395,7.61,1,10,17,7475,5,64,2,0
5119,18.34,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611450438,3,16108,816,2544.7,2270.2,395,0.36,1,15,29,6,272,2,2,0
5120,16.99,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611450734,3,16108,816,2544.7,2270.2,395,7.99,1,11,18,7907,9,3,2,0
5121,16.88,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611450246,3,16108,816,2544.7,2270.2,395,0.35,1,11,18,6,271,2,2,0
5122,14.83,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611451422,3,16108,816,2544.7,2270.2,395,8.00,1,10,17,7862,6,62,3,0
5123,16.60,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611451718,3,16108,816,2544.7,2270.2,395,0.35,2,12,17,6,264,3,1,0
5124,14.70,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611451166,3,16108,816,2544.7,2270.2,395,8.47,1,12,18,8374,0,0,0,0
5125,17.83,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611452358,3,16108,816,2544.7,2270.2,395,0.35,1,11,17,5,275,2,2,0
5126,14.59,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611451774,3,16108,816,2544.7,2270.2,395,8.39,1,10,18,8311,0,0,0,0
5127,18.25,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611452966,3,16108,816,2544.7,2270.2,395,0.36,1,11,17,6,284,2,1,0
5128,13.20,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611452382,3,16108,816,2544.7,2270.2,395,7.92,2,16,17,7836,7,2,2,0
5129,17.16,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611453590,3,16108,816,2544.7,2270.2,395,0.44,1,24,19,8,325,3,1,0
5130,40.72,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611454174,3,16108,816,2544.7,2270.2,395,8.10,1,10,19,8026,0,0,0,0
5131,17.48,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611454182,3,16108,816,2544.7,2270.2,395,0.37,1,10,19,7,293,3,2,0
5132,13.20,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611453614,3,16108,816,2544.7,2270.2,395,8.24,1,10,23,8159,0,0,0,0
5133,17.50,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611454838,3,16108,816,2544.7,2270.2,395,0.41,1,17,29,15,306,3,2,0
5134,12.94,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611454222,3,16108,816,2544.7,2270.2,395,7.98,2,10,18,7826,6,76,3,0
5135,16.71,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611455462,3,16108,816,2544.7,2270.2,395,0.36,1,10,17,6,285,2,1,0
5136,13.02,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611455758,3,16108,816,2544.7,2270.2,395,7.62,2,10,18,7539,5,2,3,0
5137,16.88,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611456054,3,16108,816,2544.7,2270.2,395,0.36,1,11,19,9,278,2,1,0
5138,13.05,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611455454,3,16108,816,2544.7,2270.2,395,8.48,1,10,18,8412,0,0,0,0
5139,18.09,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611456710,3,16108,816,2544.7,2270.2,395,0.45,1,10,18,6,371,5,2,0
5140,11.83,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611456062,3,16108,816,2544.7,2270.2,395,8.13,2,12,26,8036,0,0,0,0
5141,17.32,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611457334,3,16108,816,2544.7,2270.2,395,0.42,1,11,56,11,292,3,2,0
5142,11.51,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611456670,3,16108,816,2544.7,2270.2,395,8.58,2,12,19,8495,0,0,0,0
5143,18.36,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611457942,3,16108,816,2544.7,2270.2,395,0.37,1,12,20,6,286,2,2,0
5144,11.68,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611458238,3,16108,816,2544.7,2270.2,395,8.38,1,11,18,8309,0,0,0,0
5145,17.99,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611458534,3,16108,816,2544.7,2270.2,395,0.37,1,11,18,5,291,2,2,0
5146,11.80,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611458830,3,16108,816,2544.7,2270.2,395,7.62,1,10,18,7470,5,72,4,0
5147,17.02,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611458214,3,16108,816,2544.7,2270.2,395,0.34,1,11,18,6,270,2,2,0
5148,11.58,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611459518,3,16108,816,2544.7,2270.2,395,8.00,1,11,19,7915,5,2,3,0
5149,18.15,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611459814,3,16108,816,2544.7,2270.2,395,0.37,1,10,18,6,299,3,2,0
5150,11.55,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611459134,3,16108,816,2544.7,2270.2,395,8.04,1,15,23,7955,0,0,0,0
5151,16.94,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611460454,3,16108,816,2544.7,2270.2,395,0.42,1,11,19,6,342,3,2,0
5152,11.55,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611459742,3,16108,816,2544.7,2270.2,395,8.68,2,10,17,8599,0,0,0,0
5153,18.11,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611461078,3,16108,816,2544.7,2270.2,395,0.41,3,14,27,6,309,3,2,0
5154,10.53,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611460350,3,16108,816,2544.7,2270.2,395,8.07,1,11,19,7911,7,78,0,0
5155,16.85,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611461686,3,16108,816,2544.7,2270.2,395,0.36,1,10,17,6,287,2,1,0
5156,10.62,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611461982,3,16108,816,2544.7,2270.2,395,7.61,2,10,17,7526,5,4,2,0
5157,16.29,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611461270,3,16108,816,2544.7,2270.2,395,0.36,1,10,19,6,282,3,1,0
5158,10.48,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611462622,3,16108,816,2544.7,2270.2,395,8.12,1,11,18,8053,0,0,0,0
5159,17.47,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611462918,3,16108,816,2544.7,2270.2,395,0.45,1,12,20,7,352,5,2,0
5160,12.89,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611462478,3,16108,816,2544.7,2270.2,395,8.19,1,10,18,8115,0,0,0,0
5161,18.11,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611463558,3,16108,816,2544.7,2270.2,395,0.35,1,10,18,6,276,3,1,0
5162,10.77,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611462798,3,16108,816,2544.7,2270.2,395,8.05,2,13,36,7911,4,54,0,0
5163,16.73,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611464182,3,16108,816,2544.7,2270.2,395,0.41,1,10,26,10,325,2,1,0
5164,10.84,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611464478,3,16108,816,2544.7,2270.2,395,8.07,2,10,17,7978,0,0,0,0
5165,18.42,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611464774,3,16108,816,2544.7,2270.2,395,0.38,1,11,18,5,293,3,2,0
5166,10.76,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611464030,3,16108,816,2544.7,2270.2,395,8.36,1,11,18,8291,0,0,0,0
5167,16.59,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611465430,3,16108,816,2544.7,2270.2,395,0.36,1,10,18,5,289,2,2,0
5168,10.55,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611465726,3,16108,816,2544.7,2270.2,395,8.06,1,10,19,7986,0,0,0,0
5169,16.88,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611466022,3,16108,816,2544.7,2270.2,395,0.36,1,11,18,6,272,15,2,0
5170,10.62,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611465262,3,16108,816,2544.7,2270.2,395,7.44,1,10,18,7316,4,56,2,0
5171,16.13,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611466694,3,16108,816,2544.7,2270.2,395,0.34,1,10,17,5,261,2,2,0
5172,10.55,31.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611465870,3,16108,816,2544.7,2270.2,395,8.41,2,12,18,8339,0,0,0,0
5173,17.60,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611467302,3,16108,816,2544.7,2270.2,395,0.35,1,11,18,6,279,2,1,0
5174,10.56,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611467598,3,16108,816,2544.7,2270.2,395,7.59,1,10,19,7456,5,58,2,0
5175,15.63,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611466790,3,16108,816,2544.7,2270.2,395,0.38,1,11,18,5,305,4,2,0
5176,10.62,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611468238,3,16108,816,2544.7,2270.2,395,8.87,1,10,18,8801,0,0,0,0
5177,17.57,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611467398,3,16108,816,2544.7,2270.2,395,0.35,1,10,18,6,279,2,1,0
5178,10.60,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611468862,3,16108,816,2544.7,2270.2,395,9.11,1,13,19,9024,0,0,0,0
5179,18.14,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611468006,3,16108,816,2544.7,2270.2,395,0.35,1,11,18,6,278,2,1,0
5180,10.23,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611469470,3,16108,816,2544.7,2270.2,395,7.72,1,10,19,7634,5,4,5,0
5181,16.23,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611469766,3,16108,816,2544.7,2270.2,395,0.35,2,10,17,6,274,2,2,0
5182,10.86,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611468926,3,16108,816,2544.7,2270.2,395,7.82,1,10,18,7686,6,58,2,0
5183,16.96,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611470406,3,16108,816,2544.7,2270.2,395,0.35,0,10,17,5,275,2,1,0
5184,10.89,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611469534,3,16108,816,2544.7,2270.2,395,7.88,1,10,16,7785,5,2,3,0
5185,16.00,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611471030,3,16108,816,2544.7,2270.2,395,0.36,1,10,17,5,271,3,2,0
5186,10.82,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611471326,3,16108,816,2544.7,2270.2,395,7.48,1,9,17,7331,7,69,3,0
5187,15.34,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611471622,3,16108,816,2544.7,2270.2,395,0.37,1,14,25,6,291,2,2,0
5188,10.93,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611471918,3,16108,816,2544.7,2270.2,395,7.03,1,10,17,6952,4,3,2,0
5189,15.41,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611472214,3,16108,816,2544.7,2270.2,395,0.35,1,13,18,7,263,2,2,0
5190,10.52,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611471678,3,16108,816,2544.7,2270.2,395,8.02,1,10,17,7949,0,0,0,0
5191,16.93,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611472918,3,16108,816,2544.7,2270.2,395,0.35,1,11,17,10,268,2,1,0
5192,9.90,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611473214,3,16108,816,2544.7,2270.2,395,7.57,1,9,18,7490,4,2,2,0
5193,16.10,63.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611473410,3,16108,816,2544.7,2270.2,395,0.35,0,10,17,5,279,3,1,0
5194,9.87,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611472622,3,16108,816,2544.7,2270.2,395,7.52,1,9,17,7371,5,71,2,0
5195,15.73,63.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611474082,3,16108,816,2544.7,2270.2,395,0.34,1,10,17,5,267,2,2,0
5196,9.87,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611474478,3,16108,816,2544.7,2270.2,395,7.35,1,9,17,7269,7,4,3,0
5197,16.72,63.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611473442,3,16108,816,2544.7,2270.2,395,0.34,1,9,16,6,272,2,2,0
5198,10.07,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611475118,3,16108,816,2544.7,2270.2,395,7.61,1,10,18,7484,4,54,2,0
5199,17.83,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611474150,3,16108,816,2544.7,2270.2,395,0.33,2,10,17,6,256,2,1,0
5200,10.04,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611475726,3,16108,816,2544.7,2270.2,395,7.48,1,10,16,7399,6,2,3,0
5201,16.02,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611474758,3,16108,816,2544.7,2270.2,395,0.35,1,9,17,6,267,3,1,0
5202,10.11,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611476350,3,16108,816,2544.7,2270.2,395,7.47,1,12,26,7340,5,53,2,0
5203,17.00,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611475366,3,16108,816,2544.7,2270.2,395,0.34,1,10,33,5,256,2,2,0
5204,10.15,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611476958,3,16108,816,2544.7,2270.2,395,7.71,1,13,19,7616,7,2,2,0
5205,17.20,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611477254,3,16108,816,2544.7,2270.2,395,0.33,1,9,16,5,264,2,2,0
5206,9.51,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611477550,3,16108,816,2544.7,2270.2,395,7.96,1,10,16,7819,7,68,2,0
5207,16.52,63.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611477746,3,16108,816,2544.7,2270.2,395,0.43,1,12,20,6,345,3,2,0
5208,10.99,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611478142,3,16108,816,2544.7,2270.2,395,10.43,2,14,23,10332,0,0,0,0
5209,23.92,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611477222,3,16108,816,2544.7,2270.2,395,0.47,2,14,22,8,374,4,2,0
5210,13.65,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611478862,3,16108,816,2544.7,2270.2,395,10.78,2,14,24,10681,0,0,0,0
5211,23.42,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611479158,3,16108,816,2544.7,2270.2,395,0.42,1,19,24,8,304,3,3,0
5212,12.16,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611478142,3,16108,816,2544.7,2270.2,395,8.90,1,13,19,8818,0,0,0,0
5213,18.04,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611479798,3,16108,816,2544.7,2270.2,395,0.38,1,13,21,6,274,3,2,0
5214,10.24,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611480094,3,16108,816,2544.7,2270.2,395,7.51,0,11,17,7378,5,58,3,0
5215,16.48,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611480390,3,16108,816,2544.7,2270.2,395,0.34,1,10,17,5,270,2,2,0
5216,10.15,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611480686,3,16108,816,2544.7,2270.2,395,7.16,1,10,19,7071,5,3,2,0
5217,15.83,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611480982,3,16108,816,2544.7,2270.2,395,0.32,1,11,16,5,249,3,1,0
5218,11.37,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611479998,3,16108,816,2544.7,2270.2,395,7.71,1,10,17,7573,7,61,2,0
5219,16.32,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611481686,3,16108,816,2544.7,2270.2,395,0.37,2,14,21,7,277,3,2,0
5220,11.51,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611482270,3,16108,816,2544.7,2270.2,395,7.16,0,10,16,7087,7,3,2,0
5221,16.83,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611482278,3,16108,816,2544.7,2270.2,395,0.33,0,10,16,5,263,2,1,0
5222,11.48,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611482574,3,16108,816,2544.7,2270.2,395,7.46,1,9,16,7334,7,60,2,0
5223,15.43,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611481542,3,16108,816,2544.7,2270.2,395,0.34,1,9,18,5,272,2,2,0
5224,11.50,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611483262,3,16108,816,2544.7,2270.2,395,8.18,1,10,17,8114,0,0,0,0
5225,16.36,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611483558,3,16108,816,2544.7,2270.2,395,0.39,1,10,17,5,316,3,2,0
5226,10.22,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611483854,3,16108,816,2544.7,2270.2,395,7.84,1,10,16,7708,8,63,2,0
5227,15.85,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611484150,3,16108,816,2544.7,2270.2,395,0.70,1,9,17,6,282,350,2,0
5228,10.43,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611484446,3,16108,816,2544.7,2270.2,395,6.99,1,11,17,6915,5,2,2,0
5229,14.67,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611483398,3,16108,816,2544.7,2270.2,395,0.34,1,10,16,6,268,3,2,0
5230,10.21,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611485166,3,16108,816,2544.7,2270.2,395,7.63,1,10,17,7489,7,64,2,0
5231,15.18,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611485462,3,16108,816,2544.7,2270.2,395,0.32,1,9,17,6,253,2,2,0
5232,10.29,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611485758,3,16108,816,2544.7,2270.2,395,7.09,1,13,20,7000,5,3,2,0
5233,15.59,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611486054,3,16108,816,2544.7,2270.2,395,0.34,1,10,17,5,266,2,1,0
5234,9.57,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611484942,3,16108,816,2544.7,2270.2,395,8.16,1,9,17,8094,0,0,0,0
5235,15.66,63.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611486642,3,16108,816,2544.7,2270.2,395,0.33,1,9,16,5,261,2,1,0
5236,9.62,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611487038,3,16108,816,2544.7,2270.2,395,6.92,1,9,17,6843,3,2,3,0
5237,15.20,63.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611487234,3,16108,816,2544.7,2270.2,395,0.33,1,9,16,5,262,2,2,0
5238,9.55,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611487630,3,16108,816,2544.7,2270.2,395,8.01,1,8,17,7942,8,0,0,0
5239,15.50,63.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611487826,3,16108,816,2544.7,2270.2,395,0.32,1,9,16,5,249,2,1,0
5240,9.63,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611488222,3,16108,816,2544.7,2270.2,395,7.19,1,9,16,7118,3,3,2,0
5241,15.71,63.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611487010,3,16108,816,2544.7,2270.2,395,0.33,1,10,17,5,263,2,2,0
5242,9.53,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611488958,3,16108,816,2544.7,2270.2,395,7.55,1,9,17,7411,5,57,2,0
5243,15.52,63.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611489154,3,16108,816,2544.7,2270.2,395,0.33,1,9,28,5,249,3,2,0
5244,9.61,63.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611489550,3,16108,816,2544.7,2270.2,395,7.18,1,10,17,7098,5,3,2,0
5245,15.23,63.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611489746,3,16108,816,2544.7,2270.2,395,0.32,2,10,16,5,256,2,1,0
5246,9.57,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611490142,3,16108,816,2544.7,2270.2,395,7.41,1,9,17,7278,6,56,3,0
5247,15.51,73.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611488866,3,16108,816,2544.7,2270.2,395,0.79,1,10,17,5,714,3,2,0
5248,9.56,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611490846,3,16108,816,2544.7,2270.2,395,7.68,1,12,26,7589,7,2,2,0
5249,16.27,73.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611491042,3,16108,816,2544.7,2270.2,395,0.32,0,10,16,5,246,3,2,0
5250,9.42,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611491726,3,16108,816,2544.7,2270.2,395,7.29,1,12,21,7151,5,55,2,0
5251,16.64,73.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611491634,3,16108,816,2544.7,2270.2,395,0.34,1,10,17,5,260,3,3,0
5252,9.33,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611492030,3,16108,816,2544.7,2270.2,395,7.03,1,9,17,6939,5,3,3,0
5253,14.81,73.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611490722,3,16108,816,2544.7,2270.2,395,0.34,2,10,17,6,265,3,1,0
5254,9.43,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611492750,3,16108,816,2544.7,2270.2,395,7.38,1,17,23,7220,7,58,2,0
5255,15.07,73.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611492946,3,16108,816,2544.7,2270.2,395,0.35,1,11,18,6,275,2,2,0
5256,9.36,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611493342,3,16108,816,2544.7,2270.2,395,7.86,2,10,16,7782,7,2,3,0
5257,16.90,73.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611493538,3,16108,816,2544.7,2270.2,395,0.31,1,10,16,5,243,2,1,0
5258,9.69,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611493934,3,16108,816,2544.7,2270.2,395,7.37,1,11,17,7227,7,60,2,0
5259,15.17,73.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611494130,3,16108,816,2544.7,2270.2,395,0.35,2,11,19,5,263,2,2,0
5260,9.24,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611492990,3,16108,816,2544.7,2270.2,395,7.28,1,9,16,7202,7,3,3,0
5261,15.23,73.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611494866,3,16108,816,2544.7,2270.2,395,0.41,2,12,20,6,332,3,1,0
5262,13.13,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611495262,3,16108,816,2544.7,2270.2,395,11.02,1,15,23,10925,0,0,0,0
5263,24.92,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611495558,3,16108,816,2544.7,2270.2,395,0.46,1,12,21,7,363,4,2,0
5264,13.67,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611495854,3,16108,816,2544.7,2270.2,395,10.74,2,28,24,10635,0,0,0,0
5265,23.23,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611494534,3,16108,816,2544.7,2270.2,395,0.50,1,12,18,6,411,5,2,0
5266,9.84,73.0,7149,2119,3389,1179575,0,128,1,-175.5,80.0,994.7,2611496542,3,16108,816,2544.7,2270.2,395,7.66,2,14,21,7510,5,60,2,0
5267,16.89,73.0,7149,2119,3388,1179573,0,128,1,-175.5,80.0,994.7,2611496738,3,16108,816,2544.7,2270.2,395,0.31,1,10,15,5,242,2,1,0
